Geneid	Chr	Start	End	Strand	Length	alignment/bam/SRR20707035_sorted.bam	alignment/bam/SRR20707036_sorted.bam	alignment/bam/SRR20707037_sorted.bam	alignment/bam/SRR20707038_sorted.bam	alignment/bam/SRR20707039_sorted.bam	alignment/bam/SRR20707040_sorted.bam	alignment/bam/SRR20707041_sorted.bam	alignment/bam/SRR20707042_sorted.bam	alignment/bam/SRR20707043_sorted.bam	alignment/bam/SRR20707044_sorted.bam	alignment/bam/SRR20707045_sorted.bam	alignment/bam/SRR20707047_sorted.bam	alignment/bam/SRR20707048_sorted.bam	alignment/bam/SRR20707049_sorted.bam	alignment/bam/SRR20707050_sorted.bam	alignment/bam/SRR20707051_sorted.bam	alignment/bam/SRR20707053_sorted.bam	alignment/bam/SRR20707054_sorted.bam	alignment/bam/SRR20707056_sorted.bam	alignment/bam/SRR20707058_sorted.bam	alignment/bam/SRR20707059_sorted.bam	alignment/bam/SRR20707060_sorted.bam	alignment/bam/SRR20707061_sorted.bam	alignment/bam/SRR20707062_sorted.bam	alignment/bam/SRR20707063_sorted.bam	alignment/bam/SRR20707064_sorted.bam	alignment/bam/SRR20707065_sorted.bam	alignment/bam/SRR20707066_sorted.bam	alignment/bam/SRR20707067_sorted.bam	alignment/bam/SRR20707068_sorted.bam	alignment/bam/SRR20707069_sorted.bam	alignment/bam/SRR20707070_sorted.bam	alignment/bam/SRR20707071_sorted.bam	alignment/bam/SRR20707072_sorted.bam	alignment/bam/SRR20707073_sorted.bam	alignment/bam/SRR20707074_sorted.bam	alignment/bam/SRR20707075_sorted.bam	alignment/bam/SRR20707076_sorted.bam	alignment/bam/SRR20707077_sorted.bam	alignment/bam/SRR20707078_sorted.bam	alignment/bam/SRR20707079_sorted.bam	alignment/bam/SRR20707080_sorted.bam	alignment/bam/SRR20707081_sorted.bam	alignment/bam/SRR20707082_sorted.bam	alignment/bam/SRR20707083_sorted.bam	alignment/bam/SRR20707084_sorted.bam	alignment/bam/SRR20707085_sorted.bam	alignment/bam/SRR20707086_sorted.bam	alignment/bam/SRR20707087_sorted.bam	alignment/bam/SRR20707088_sorted.bam	alignment/bam/SRR20707089_sorted.bam	alignment/bam/SRR20707090_sorted.bam	alignment/bam/SRR20707091_sorted.bam	alignment/bam/SRR20707092_sorted.bam	alignment/bam/SRR20707093_sorted.bam	alignment/bam/SRR20707094_sorted.bam	alignment/bam/SRR20707095_sorted.bam	alignment/bam/SRR20707096_sorted.bam	alignment/bam/SRR20707097_sorted.bam	alignment/bam/SRR20707098_sorted.bam	alignment/bam/SRR20707099_sorted.bam	alignment/bam/SRR20707100_sorted.bam	alignment/bam/SRR20707101_sorted.bam	alignment/bam/SRR20707102_sorted.bam	alignment/bam/SRR20707103_sorted.bam	alignment/bam/SRR20707104_sorted.bam	alignment/bam/SRR20707105_sorted.bam	alignment/bam/SRR20707106_sorted.bam	alignment/bam/SRR20707107_sorted.bam	alignment/bam/SRR20707108_sorted.bam	alignment/bam/SRR20707109_sorted.bam	alignment/bam/SRR20707110_sorted.bam	alignment/bam/SRR20707111_sorted.bam	alignment/bam/SRR20707112_sorted.bam	alignment/bam/SRR20707113_sorted.bam	alignment/bam/SRR20707114_sorted.bam	alignment/bam/SRR20707115_sorted.bam	alignment/bam/SRR20707116_sorted.bam	alignment/bam/SRR20707117_sorted.bam	alignment/bam/SRR20707119_sorted.bam	alignment/bam/SRR20707120_sorted.bam	alignment/bam/SRR20707121_sorted.bam	alignment/bam/SRR20707122_sorted.bam	alignment/bam/SRR20707123_sorted.bam	alignment/bam/SRR20707124_sorted.bam	alignment/bam/SRR20707125_sorted.bam	alignment/bam/SRR20707127_sorted.bam	alignment/bam/SRR20707129_sorted.bam	alignment/bam/SRR20707131_sorted.bam	alignment/bam/SRR20707133_sorted.bam	alignment/bam/SRR20707134_sorted.bam	alignment/bam/SRR20707135_sorted.bam	alignment/bam/SRR20707136_sorted.bam	alignment/bam/SRR20707137_sorted.bam	alignment/bam/SRR20707139_sorted.bam	alignment/bam/SRR20707140_sorted.bam	alignment/bam/SRR20707141_sorted.bam	alignment/bam/SRR20707142_sorted.bam	alignment/bam/SRR20707143_sorted.bam	alignment/bam/SRR20707144_sorted.bam	alignment/bam/SRR20707145_sorted.bam	alignment/bam/SRR20707146_sorted.bam	alignment/bam/SRR20707147_sorted.bam	alignment/bam/SRR20707148_sorted.bam	alignment/bam/SRR20707149_sorted.bam	alignment/bam/SRR20707151_sorted.bam	alignment/bam/SRR20707152_sorted.bam	alignment/bam/SRR20707153_sorted.bam	alignment/bam/SRR20707154_sorted.bam	alignment/bam/SRR20707155_sorted.bam	alignment/bam/SRR20707156_sorted.bam	alignment/bam/SRR20707157_sorted.bam	alignment/bam/SRR20707158_sorted.bam	alignment/bam/SRR20707159_sorted.bam	alignment/bam/SRR20707160_sorted.bam	alignment/bam/SRR20707161_sorted.bam	alignment/bam/SRR20707162_sorted.bam	alignment/bam/SRR20707163_sorted.bam	alignment/bam/SRR20707164_sorted.bam	alignment/bam/SRR20707165_sorted.bam	alignment/bam/SRR20707166_sorted.bam	alignment/bam/SRR20707167_sorted.bam	alignment/bam/SRR20707168_sorted.bam	alignment/bam/SRR20707169_sorted.bam	alignment/bam/SRR20707170_sorted.bam
YER061C	ref|NC_001137|	278298	279626	-	1329	0	0	0	34	131	0	17	0	0	0	0	1	251	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	1	0	0	0	0	0	0	0	0	19	0	0	0	0	154	0	92	0	301	1	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	349	0	0	0	0	120	0	0
YER082C	ref|NC_001137|	324272	325936	-	1665	13	27	0	0	74	0	0	0	0	2	1	0	92	13	0	0	0	1	0	0	0	25	136	30	0	0	0	0	0	2	0	1	0	0	36	0	30	0	27	0	0	0	1	7	5	19	0	0	23	0	0	59	1	0	13	2	3	0	0	0	0	0	0	0	4	0	0	29	52	0	28	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	163	2	0	0	79	101	2	5	0	16	0	40	0	0	2	8	360	119
YER118C	ref|NC_001137|	397952	399055	-	1104	241	0	0	0	4	0	0	0	0	0	196	0	0	0	0	0	6	70	0	0	0	0	0	36	0	0	188	171	79	0	0	34	0	0	159	235	3	9	0	3	28	0	0	18	0	91	0	36	0	0	0	243	0	1	0	0	62	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	23	0	0	0	4	19	0	0	43	0	0	0	0	0	0	0	177	0	243	185	2	0	11	2	0	0	0	235	145	2	0	0	0	0	0	0	0	0	57	27
YER152C	ref|NC_001137|	472657	473988	-	1332	0	96	0	51	0	0	71	183	0	112	130	0	0	0	0	15	8	6	0	0	0	0	296	118	0	0	4	0	78	0	0	0	0	0	0	95	40	0	3	321	71	7	154	0	0	0	58	0	0	0	0	0	76	0	0	0	186	2	10	0	0	0	2	0	193	0	0	0	94	0	161	128	20	0	228	27	3	0	208	0	0	0	229	177	256	214	0	0	74	8	92	82	68	246	0	5	0	0	0	371	31	142	0	0	0	0	9	0	0	280	0	0	0	0	0	326	165	2	82	0	0	0	0	7	0
YER107C	ref|NC_001137|	373448	374545	-	1098	157	0	0	141	0	0	0	0	173	52	0	141	122	24	0	2	0	84	0	0	0	0	0	0	125	0	0	364	44	210	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	168	214	0	0	0	9	0	0	0	0	0	22	0	0	2	0	0	0	32	77	257	0	0	198	0	185	13	0	138	0	0	0	0	0	0	29	180	0	62	118	108	0	0	111	0	0	0	171	6	112	107	0	108	53	0	0	0	0	8	0	0	0	0	0	312	0	2	0	0	8	202	0	225	0
YER020W	ref|NC_001137|	195168	196517	+	1350	241	130	0	164	0	174	11	7	0	0	0	49	0	0	0	0	19	0	0	0	0	0	0	372	0	0	0	131	74	0	0	0	0	45	61	0	2	0	15	130	86	0	5	0	0	0	0	0	0	0	0	183	0	0	0	0	0	4	0	4	0	0	0	0	0	24	4	80	0	148	44	0	0	82	65	61	0	123	0	2	77	0	157	0	0	0	0	12	0	70	0	4	0	10	17	94	0	0	0	0	0	0	0	109	0	12	173	0	0	0	0	0	0	225	0	0	0	0	0	0	0	143	36	0	0
YER125W	ref|NC_001137|	410189	412618	+	2430	153	0	17	0	138	123	0	0	0	0	192	0	63	4	9	0	0	99	2	29	57	76	8	140	19	0	0	62	173	0	81	0	0	84	228	98	5	0	53	152	298	0	0	0	51	160	359	0	0	17	0	219	0	13	0	0	0	43	2	2	0	0	81	0	41	0	1	130	6	60	114	5	28	193	2	48	0	107	354	36	0	48	35	0	0	225	1	0	0	0	6	0	60	28	92	34	0	0	0	0	124	393	82	138	6	0	0	484	0	497	12	1	0	453	0	33	25	112	0	0	104	0	209	0	61
YER122C	ref|NC_001137|	402871	404352	-	1482	295	35	0	280	0	8	0	0	14	24	204	3	127	55	71	0	6	253	0	0	78	77	396	30	69	23	55	331	368	6	19	16	0	11	424	21	45	14	260	0	2	0	20	20	0	0	6	0	0	0	0	36	103	29	4	0	426	0	0	81	0	6	0	0	39	1	4	29	91	126	21	2	0	0	19	27	54	39	182	320	5	78	184	28	0	2	0	0	0	2	45	12	33	62	22	0	15	0	0	17	5	115	85	213	1	7	0	244	73	0	37	56	105	25	333	35	11	97	0	64	0	9	22	0	13
YER038W-A	ref|NC_001137|	228451	228831	+	381	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YER057C	ref|NC_001137|	270737	271126	-	390	75	138	6	96	23	9	16	11	34	183	0	150	85	15	1	22	15	96	90	0	21	82	35	78	151	1	0	269	116	41	37	0	16	73	198	39	90	10	17	77	10	17	0	22	169	66	0	6	24	1	27	122	17	22	14	4	64	34	0	104	37	336	24	0	25	0	23	176	46	70	59	66	0	182	80	0	72	94	149	164	186	50	63	6	0	239	0	62	15	11	9	45	50	3	13	5	10	0	17	108	29	171	9	88	0	15	12	21	0	48	2	151	87	7	6	20	58	13	6	5	32	48	11	41	22
YEL033W	ref|NC_001137|	86179	86598	+	420	62	125	64	53	59	45	0	1	1	75	62	146	98	41	34	3	0	99	164	71	76	101	115	226	104	7	97	219	148	49	77	6	54	64	179	93	49	3	185	140	145	61	68	40	128	222	231	188	168	104	63	221	86	48	125	17	86	75	24	69	19	119	8	3	25	7	13	41	12	32	6	57	26	14	123	15	68	156	77	24	234	35	180	12	23	126	2	58	0	43	116	22	59	117	54	34	49	152	1	99	45	167	81	484	91	102	130	221	81	113	54	142	395	259	252	248	130	188	263	280	130	165	174	173	142
YER006W	ref|NC_001137|	162723	164285	+	1563	18	0	0	0	0	0	126	0	160	122	169	468	364	52	43	130	0	298	0	28	0	197	542	115	44	0	45	383	80	113	0	0	48	0	291	131	102	15	56	47	22	0	0	71	12	102	103	35	28	5	56	146	69	0	375	5	212	2	46	0	0	0	0	0	0	0	2	75	0	66	20	0	4	2	192	0	0	243	54	0	4	11	0	66	10	0	0	0	0	20	242	0	3	252	54	0	16	241	0	0	209	252	0	0	57	126	70	116	136	74	0	16	202	8	44	0	105	48	24	283	30	54	6	62	286
YER007W	ref|NC_001137|	164527	166083	+	1557	7	0	0	0	2	0	0	0	0	0	8	0	0	1	0	81	0	6	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	119	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	16	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	3	0	0	0	0	0	0	0	1	0	0	0	0	3	45	2	0	10	0	0	8	0	4	0	0	187	0	0	10	0	0	4	0	0	65	12	0	0
YER078W-A	ref|NC_001137|	318646	318810	+	165	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	9	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
tA(UGC)E	ref|NC_001137|	312023	312095	-	73	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YEL002C	ref|NC_001137|	148722	150014	-	1293	281	90	1	88	180	73	0	267	150	139	166	4	0	76	21	0	0	163	0	0	319	88	0	10	102	42	2	153	241	64	165	6	5	0	398	3	149	56	48	23	226	4	165	0	1	1	161	0	75	1	0	28	61	0	0	0	22	0	0	46	0	159	0	2	91	0	0	55	109	0	52	159	67	0	0	0	210	0	106	132	136	77	95	0	0	135	0	134	41	0	0	68	3	76	0	6	0	0	0	222	118	90	0	0	105	0	0	173	164	0	0	51	33	133	0	318	0	1	1	12	0	0	0	0	0
YEL064C	ref|NC_001137|	29797	31239	-	1443	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0	121	0	0	0	0	88	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YER103W	ref|NC_001137|	364589	366517	+	1929	23	0	0	0	0	0	0	0	0	0	0	16	2	36	86	0	0	0	0	91	0	0	0	0	45	0	0	0	58	0	22	0	5	301	0	0	34	0	41	85	0	3	0	0	61	266	0	0	0	39	0	0	0	0	0	0	36	0	120	0	63	876	42	0	795	0	12	390	693	192	0	0	94	0	702	0	2	310	76	0	0	0	510	0	0	102	0	128	0	0	58	0	30	13	0	0	0	0	0	167	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	52	0	0	0	0	282	0
YER007C-A	ref|NC_001137|;ref|NC_001137|	166237;166875	166771;166885	-;-	546	157	71	0	0	44	0	0	0	6	27	13	29	63	81	0	23	0	58	0	118	17	23	0	2	0	0	0	0	0	20	5	114	0	57	71	0	4	48	0	35	47	0	131	7	0	38	165	45	2	0	0	0	0	0	28	0	54	0	0	71	0	72	0	62	0	0	0	32	0	0	0	0	0	0	0	0	0	8	6	0	5	0	294	0	0	83	0	0	0	0	4	0	16	137	0	5	0	20	0	0	106	10	18	49	108	0	0	149	0	75	14	0	0	0	70	198	35	0	79	0	119	35	0	0	85
snR80	ref|NC_001137|	52150	52320	-	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YER093C-A	ref|NC_001137|;ref|NC_001137|	347912;348277	348201;348400	-;-	414	80	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	1	0	0	0	0	0	0	35	0	0	2	13	8	0	0	0	15	0	0	0	0	0	0	7	0	0	0	0	0	0	59	32	0	0	0	0	0	0	0	37	0	0	6	0	24	9	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	11	2	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0
YER120W	ref|NC_001137|	401135	401869	+	735	276	165	111	129	145	28	4	0	0	98	120	170	90	193	9	60	7	255	197	5	30	72	183	80	60	98	162	212	157	59	8	217	23	83	165	36	60	0	145	105	28	0	7	100	105	379	192	122	223	64	2	126	128	20	30	0	6	15	0	39	0	171	3	0	52	0	0	27	61	42	34	21	191	70	178	0	55	215	208	46	126	137	0	80	16	254	30	48	0	13	99	4	34	230	93	12	106	43	46	368	285	176	51	228	22	25	116	175	99	94	55	92	81	79	154	179	96	152	281	126	36	181	34	7	247
YER033C	ref|NC_001137|	218057	221287	-	3231	0	0	0	109	0	0	0	0	0	0	0	29	3	1	0	0	0	23	0	4	53	0	0	0	0	0	0	0	14	0	0	20	8	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	5	40	0	0	6	0	1	0	0	31	0	0	0	0	0	0	103	0	0	0	0	0	0	0	1	0	128	4	0	0	101	0	0	0	2	3	0	1	0	307	0	0	0	0	0	0	0	0	0	0	0	0	17	0	91	0	0	0	0	0	0	0	0	0	0	73	1
YER054C	ref|NC_001137|	262052	263698	-	1647	194	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	10	2	0	64	0	0	0	0	0	0	0	1	0	0	0	0	0	0	56	36	8	84	23	0	31	32	0	55	9	64	0	0	0	32	0	0	32	0	0	9	0	0	0	0	14	0	0	0	0	0	0	11	18	0	27	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	68	0	0	0
tV(AAC)E2	ref|NC_001137|	469457	469530	+	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YER164W	ref|NC_001137|	505392	509798	+	4407	357	166	112	2	23	57	0	0	25	0	258	4	3	0	0	4	0	0	0	4	22	11	65	468	16	0	3	83	69	47	9	0	78	275	121	0	22	263	1	0	0	0	2	0	0	0	0	20	0	10	1	33	69	102	92	9	24	3	0	0	0	0	13	0	0	0	0	62	0	0	0	0	0	0	268	3	0	0	0	0	5	46	0	0	0	368	0	6	119	71	0	177	0	98	7	40	32	227	0	0	74	62	0	0	13	27	20	326	0	3	268	1	3	96	45	0	5	18	1	276	20	123	0	0	24
YER139C	ref|NC_001137|	450563	451243	-	681	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
snR52	ref|NC_001137|	431129	431220	-	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YEL042W	ref|NC_001137|	73771	75327	+	1557	531	393	0	158	0	0	0	0	134	155	196	5	12	223	28	8	0	93	4	0	0	6	277	0	210	0	80	114	165	71	57	0	116	75	133	23	0	0	14	0	106	0	92	20	599	249	7	0	0	8	0	423	149	18	222	137	124	0	166	0	0	266	0	0	223	0	0	210	158	19	9	0	0	0	0	0	42	137	0	0	3	0	299	0	0	563	0	221	1	0	0	50	146	161	269	0	32	764	0	244	130	33	0	72	0	63	257	4	0	18	0	4	364	13	1	318	119	0	0	43	87	23	0	0	30
YER190C-A	ref|NC_001137|	574804	575379	-	576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tS(UGA)E	ref|NC_001137|	288443	288524	-	82	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YER008C	ref|NC_001137|	167808	171818	-	4011	0	153	0	0	138	0	0	0	44	70	4	71	16	35	0	0	0	45	137	3	0	42	406	2	435	1	16	118	237	0	8	2	2	0	64	352	0	0	555	103	405	0	0	1	16	18	284	0	39	0	0	0	49	201	5	0	0	0	0	39	13	0	2	0	0	49	68	73	22	37	14	0	0	0	185	16	14	204	472	0	438	67	0	92	57	176	12	0	0	0	0	0	34	0	56	40	0	0	0	226	85	102	26	446	14	0	30	0	0	0	0	113	0	703	0	0	0	0	0	0	0	0	0	218	0
YER114C	ref|NC_001137|	390590	393712	-	3123	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	68	180	0	0	0	0	0	0	4	0	245	71	0	0	2	0	44	212	8	0	0	80	9	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	5	58	0	0	0	0	0	333	0	0	0	0	0	0	23	5	0	0	0	0	0	0	390	0	0	0	0	30	131	0	0	0	0	0	0	2	0	0	0	0	174	1	147	0	6	0	0	0	2	0
YER034W	ref|NC_001137|	221846	222403	+	558	0	0	14	0	0	21	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	14	0	0	90	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	17	0	0	63	0	0	0	0	0	0	0	0	0	0	18	93	0	0	0	0	6	0	0	0	0	0	0
YEL008W	ref|NC_001137|	140512	140892	+	381	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	4	0	0	0	0	0	0	0	0
YER014W	ref|NC_001137|	182600	184219	+	1620	3	0	0	31	0	0	0	0	0	0	0	0	0	0	2	0	0	41	0	0	0	0	61	0	0	0	0	0	30	0	0	0	174	1	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	33	0	135	0	1	8	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0
YER143W	ref|NC_001137|	456319	457605	+	1287	0	0	0	0	0	2	0	27	0	0	0	0	0	14	0	0	38	38	64	0	32	0	0	151	0	0	0	0	106	0	1	0	0	86	0	124	0	0	0	0	0	78	0	3	0	0	0	91	0	0	0	0	0	0	0	0	0	59	0	147	4	142	10	0	0	0	15	10	203	0	0	0	0	226	28	0	0	58	0	3	0	0	0	0	0	0	0	66	0	0	0	64	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YER053C-A	ref|NC_001137|	260933	261046	-	114	28	2	4	3	68	0	0	0	0	0	0	0	4	19	0	0	0	0	0	0	11	0	2	8	43	0	0	14	24	0	0	0	16	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	5	4	12	0	0	0	0	51	0	0	0	44	0	28	20	0	0	0	0	3	0	16	108	0	0	0	0	14	0	0	0	0	0	12	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
YER028C	ref|NC_001137|	210692	211876	-	1185	2	0	0	192	59	0	0	0	117	0	0	115	0	0	0	0	0	34	0	0	0	5	8	0	0	0	2	0	1	0	0	159	0	0	0	0	0	0	1	0	0	24	128	0	0	0	0	128	0	0	39	0	44	0	0	0	168	0	0	0	0	151	0	0	1	0	0	0	0	10	61	0	0	0	12	0	0	0	0	0	0	0	0	39	0	279	318	0	0	0	0	0	29	0	0	3	0	0	0	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YER048C	ref|NC_001137|	246982	248157	-	1176	0	142	0	0	0	118	0	2	2	9	0	0	192	26	0	0	33	31	4	0	0	8	77	101	71	0	24	125	49	0	0	0	158	27	0	32	17	0	209	54	46	40	0	2	43	0	112	33	109	0	54	0	7	7	51	0	6	49	0	0	0	0	0	23	0	65	9	0	23	93	0	0	93	0	8	1	2	147	77	6	44	2	0	19	191	146	0	0	0	22	0	0	78	76	0	4	43	0	6	0	22	60	72	4	0	8	121	58	12	41	0	13	42	123	0	0	59	0	49	106	0	34	0	0	2
